janela,rodada,cliente_id,selecionado,falhou,tempo_execucao,tamanho_lote,mse_treino,mse_teste
7,10,4,1,0,9.9e-05,80,0.0,0.0
7,10,5,1,0,0.0,0,0.0,0.0
7,10,6,0,0,0.0,0,0.0,0.0
7,10,7,1,0,9.6e-05,80,0.0,0.0
7,10,8,1,0,9.1e-05,4,0.0,0.0
7,10,9,1,0,0.0,0,0.0,0.0
7,10,2,1,0,0.0,0,0.0,0.0
7,10,4,1,0,0.0,0,3.804172,0.0
7,10,5,1,0,0.0,0,0.0,0.0
7,10,7,1,0,0.0,0,4.771126,0.0
7,10,8,1,0,0.0,0,0.303012,0.0
7,10,9,1,0,0.0,0,0.0,0.0
8,1,0,0,0,0.0,0,0.0,0.0
8,1,1,1,0,9.6e-05,15,0.0,0.0
8,1,2,1,0,0.0,0,0.0,0.0
8,1,3,1,0,9.3e-05,80,0.0,0.0
8,1,4,1,1,0.0,0,0.0,0.0
8,1,5,1,0,0.0,0,0.0,0.0
8,1,6,0,0,0.0,0,0.0,0.0
8,1,7,0,0,0.0,0,0.0,0.0
8,1,8,0,0,0.0,0,0.0,0.0
8,1,9,1,0,0.0,0,0.0,0.0
8,1,1,1,0,0.0,0,2.962914,0.0
8,1,2,1,0,0.0,0,0.0,0.0
8,1,3,1,0,0.0,0,2.042557,0.0
8,1,4,1,0,0.0,0,2.246318,0.0
8,1,5,1,0,0.0,0,0.0,0.0
8,1,9,1,0,0.0,0,0.0,0.0
8,2,0,0,0,0.0,0,0.0,0.0
8,2,1,1,0,9.6e-05,15,0.0,0.0
8,2,2,1,0,0.0,0,0.0,0.0
8,2,3,0,0,0.0,0,0.0,0.0
8,2,4,1,0,9.6e-05,80,0.0,0.0
8,2,5,1,1,0.0,0,0.0,0.0
8,2,6,1,0,0.0,0,0.0,0.0
8,2,7,0,0,0.0,0,0.0,0.0
8,2,8,0,0,0.0,0,0.0,0.0
8,2,9,1,0,0.0,0,0.0,0.0
8,2,1,1,0,0.0,0,2.720139,0.0
8,2,2,1,0,0.0,0,0.0,0.0
8,2,4,1,0,0.0,0,1.662788,0.0
8,2,5,1,0,0.0,0,0.0,0.0
8,2,6,1,0,0.0,0,0.0,0.0
8,2,9,1,0,0.0,0,0.0,0.0
8,3,0,0,0,0.0,0,0.0,0.0
8,3,1,1,0,0.00012,15,0.0,0.0
8,3,2,1,0,0.0,0,0.0,0.0
8,3,3,0,0,0.0,0,0.0,0.0
8,3,4,1,0,9.7e-05,80,0.0,0.0
8,3,5,1,0,0.0,0,0.0,0.0
8,3,6,1,1,0.0,0,0.0,0.0
8,3,7,1,0,9.5e-05,80,0.0,0.0
8,3,8,0,0,0.0,0,0.0,0.0
8,3,9,0,0,0.0,0,0.0,0.0
8,3,1,1,0,0.0,0,2.921611,0.0
8,3,2,1,0,0.0,0,0.0,0.0
8,3,4,1,0,0.0,0,2.065492,0.0
8,3,5,1,0,0.0,0,0.0,0.0
8,3,6,1,0,0.0,0,0.0,0.0
8,3,7,1,0,0.0,0,6.793319,0.0
8,4,0,0,0,0.0,0,0.0,0.0
8,4,1,0,0,0.0,0,0.0,0.0
8,4,2,1,0,0.0,0,0.0,0.0
8,4,3,0,0,0.0,0,0.0,0.0
8,4,4,1,1,0.0,0,0.0,0.0
8,4,5,0,0,0.0,0,0.0,0.0
8,4,6,1,0,0.0,0,0.0,0.0
8,4,7,1,0,9.5e-05,80,0.0,0.0
8,4,8,1,0,0.0,0,0.0,0.0
8,4,9,1,0,0.0,0,0.0,0.0
8,4,2,1,0,0.0,0,0.0,0.0
8,4,4,1,0,0.0,0,4.063891,0.0
8,4,6,1,0,0.0,0,0.0,0.0
8,4,7,1,0,0.0,0,4.33543,0.0
8,4,8,1,0,0.0,0,0.0,0.0
8,4,9,1,0,0.0,0,0.0,0.0
8,5,0,0,0,0.0,0,0.0,0.0
8,5,1,1,1,0.0,0,0.0,0.0
8,5,2,0,0,0.0,0,0.0,0.0
8,5,3,1,1,0.0,0,0.0,0.0
8,5,4,1,1,0.0,0,0.0,0.0
8,5,5,0,0,0.0,0,0.0,0.0
8,5,6,1,0,0.0,0,0.0,0.0
8,5,7,1,1,0.0,0,0.0,0.0
8,5,8,0,0,0.0,0,0.0,0.0
8,5,9,1,1,0.0,0,0.0,0.0
8,6,0,1,1,0.0,0,0.0,0.0
8,6,1,0,0,0.0,0,0.0,0.0
8,6,2,0,0,0.0,0,0.0,0.0
8,6,3,1,0,0.00011,80,0.0,0.0
8,6,4,1,0,9.6e-05,80,0.0,0.0
8,6,5,1,0,0.0,0,0.0,0.0
8,6,6,1,1,0.0,0,0.0,0.0
8,6,7,1,0,9.5e-05,80,0.0,0.0
8,6,8,0,0,0.0,0,0.0,0.0
8,6,9,0,0,0.0,0,0.0,0.0
8,6,0,1,0,0.0,0,0.0,0.0
8,6,3,1,0,0.0,0,2.959283,0.0
8,6,4,1,0,0.0,0,3.353233,0.0
8,6,5,1,0,0.0,0,0.0,0.0
8,6,6,1,0,0.0,0,0.0,0.0
8,6,7,1,0,0.0,0,4.918471,0.0
8,7,0,1,0,0.0,0,0.0,0.0
8,7,1,1,0,9.3e-05,15,0.0,0.0
8,7,2,1,1,0.0,0,0.0,0.0
8,7,3,0,0,0.0,0,0.0,0.0
8,7,4,1,0,9.2e-05,80,0.0,0.0
8,7,5,1,1,0.0,0,0.0,0.0
8,7,6,0,0,0.0,0,0.0,0.0
8,7,7,0,0,0.0,0,0.0,0.0
8,7,8,0,0,0.0,0,0.0,0.0
8,7,9,1,0,0.0,0,0.0,0.0
8,7,0,1,0,0.0,0,0.0,0.0
8,7,1,1,0,0.0,0,2.963391,0.0
8,7,2,1,0,0.0,0,0.0,0.0
8,7,4,1,0,0.0,0,2.111735,0.0
8,7,5,1,0,0.0,0,0.0,0.0
8,7,9,1,0,0.0,0,0.0,0.0
8,8,0,0,0,0.0,0,0.0,0.0
8,8,1,1,0,9.4e-05,15,0.0,0.0
8,8,2,1,1,0.0,0,0.0,0.0
8,8,3,1,0,9.2e-05,80,0.0,0.0
8,8,4,0,0,0.0,0,0.0,0.0
8,8,5,1,0,0.0,0,0.0,0.0
8,8,6,0,0,0.0,0,0.0,0.0
8,8,7,0,0,0.0,0,0.0,0.0
8,8,8,1,1,0.0,0,0.0,0.0
8,8,9,1,0,0.0,0,0.0,0.0
8,8,1,1,0,0.0,0,2.780852,0.0
8,8,2,1,0,0.0,0,0.0,0.0
8,8,3,1,0,0.0,0,1.79121,0.0
8,8,5,1,0,0.0,0,0.0,0.0
8,8,8,1,0,0.0,0,0.0,0.0
8,8,9,1,0,0.0,0,0.0,0.0
8,9,0,0,0,0.0,0,0.0,0.0
8,9,1,1,0,0.000103,15,0.0,0.0
8,9,2,0,0,0.0,0,0.0,0.0
8,9,3,1,0,9.6e-05,80,0.0,0.0
8,9,4,0,0,0.0,0,0.0,0.0
8,9,5,0,0,0.0,0,0.0,0.0
8,9,6,1,0,0.0,0,0.0,0.0
8,9,7,1,0,0.000104,80,0.0,0.0
8,9,8,1,0,0.0,0,0.0,0.0
8,9,9,1,0,0.0,0,0.0,0.0
8,9,1,1,0,0.0,0,3.087133,0.0
8,9,3,1,0,0.0,0,2.067037,0.0
8,9,6,1,0,0.0,0,0.0,0.0
8,9,7,1,0,0.0,0,6.301054,0.0
8,9,8,1,0,0.0,0,0.0,0.0
8,9,9,1,0,0.0,0,0.0,0.0
8,10,0,1,1,0.0,0,0.0,0.0
8,10,1,1,0,0.000105,15,0.0,0.0
8,10,2,0,0,0.0,0,0.0,0.0
8,10,3,1,0,9.6e-05,80,0.0,0.0
8,10,4,1,0,9.7e-05,80,0.0,0.0
8,10,5,0,0,0.0,0,0.0,0.0
8,10,6,1,0,0.0,0,0.0,0.0
8,10,7,1,0,9.8e-05,80,0.0,0.0
8,10,8,0,0,0.0,0,0.0,0.0
8,10,9,0,0,0.0,0,0.0,0.0
8,10,0,1,0,0.0,0,0.0,0.0
8,10,1,1,0,0.0,0,3.089827,0.0
8,10,3,1,0,0.0,0,2.118871,0.0
8,10,4,1,0,0.0,0,2.497852,0.0
8,10,6,1,0,0.0,0,0.0,0.0
8,10,7,1,0,0.0,0,6.23986,0.0
9,1,0,0,0,0.0,0,0.0,0.0
9,1,1,1,0,0.0,0,0.0,0.0
9,1,2,1,0,0.0,0,0.0,0.0
9,1,3,1,1,0.0,0,0.0,0.0
9,1,4,1,0,9.9e-05,80,0.0,0.0
9,1,5,0,0,0.0,0,0.0,0.0
9,1,6,0,0,0.0,0,0.0,0.0
9,1,7,1,0,9.9e-05,80,0.0,0.0
9,1,8,0,0,0.0,0,0.0,0.0
9,1,9,1,0,0.0,0,0.0,0.0
9,1,1,1,0,0.0,0,0.0,0.0
9,1,2,1,0,0.0,0,0.0,0.0
9,1,3,1,0,0.0,0,2.885158,0.0
9,1,4,1,0,0.0,0,2.592093,0.0
9,1,7,1,0,0.0,0,6.369802,0.0
9,1,9,1,0,0.0,0,0.0,0.0
9,2,0,0,0,0.0,0,0.0,0.0
9,2,1,0,0,0.0,0,0.0,0.0
9,2,2,0,0,0.0,0,0.0,0.0
9,2,3,1,0,0.000103,80,0.0,0.0
9,2,4,1,1,0.0,0,0.0,0.0
9,2,5,0,0,0.0,0,0.0,0.0
9,2,6,1,0,0.0,0,0.0,0.0
9,2,7,1,0,0.000101,80,0.0,0.0
9,2,8,1,0,0.0,0,0.0,0.0
9,2,9,1,0,0.0,0,0.0,0.0
9,2,3,1,0,0.0,0,3.239426,0.0
9,2,4,1,0,0.0,0,2.999184,0.0
9,2,6,1,0,0.0,0,0.0,0.0
9,2,7,1,0,0.0,0,5.766638,0.0
9,2,8,1,0,0.0,0,0.0,0.0
9,2,9,1,0,0.0,0,0.0,0.0
9,3,0,0,0,0.0,0,0.0,0.0
9,3,1,1,0,0.0,0,0.0,0.0
9,3,2,1,0,0.0,0,0.0,0.0
9,3,3,1,0,0.000104,80,0.0,0.0
9,3,4,0,0,0.0,0,0.0,0.0
9,3,5,1,0,0.0,0,0.0,0.0
9,3,6,0,0,0.0,0,0.0,0.0
9,3,7,1,0,9.6e-05,80,0.0,0.0
9,3,8,0,0,0.0,0,0.0,0.0
9,3,9,1,0,0.0,0,0.0,0.0
9,3,1,1,0,0.0,0,0.0,0.0
9,3,2,1,0,0.0,0,0.0,0.0
9,3,3,1,0,0.0,0,3.494496,0.0
9,3,5,1,0,0.0,0,0.0,0.0
9,3,7,1,0,0.0,0,5.421899,0.0
9,3,9,1,0,0.0,0,0.0,0.0
9,4,0,1,0,0.0,0,0.0,0.0
9,4,1,0,0,0.0,0,0.0,0.0
9,4,2,0,0,0.0,0,0.0,0.0
9,4,3,1,1,0.0,0,0.0,0.0
9,4,4,1,0,0.000108,80,0.0,0.0
9,4,5,0,0,0.0,0,0.0,0.0
9,4,6,1,0,0.0,0,0.0,0.0
9,4,7,1,1,0.0,0,0.0,0.0
9,4,8,0,0,0.0,0,0.0,0.0
9,4,9,1,0,0.0,0,0.0,0.0
9,4,0,1,0,0.0,0,0.0,0.0
9,4,3,1,0,0.0,0,2.735796,0.0
9,4,4,1,0,0.0,0,2.217271,0.0
9,4,6,1,0,0.0,0,0.0,0.0
9,4,7,1,0,0.0,0,6.936956,0.0
9,4,9,1,0,0.0,0,0.0,0.0
9,5,0,0,0,0.0,0,0.0,0.0
9,5,1,1,0,0.0,0,0.0,0.0
9,5,2,1,0,0.0,0,0.0,0.0
9,5,3,1,0,9.8e-05,80,0.0,0.0
9,5,4,1,0,0.000103,80,0.0,0.0
9,5,5,1,0,0.0,0,0.0,0.0
9,5,6,0,0,0.0,0,0.0,0.0
9,5,7,0,0,0.0,0,0.0,0.0
9,5,8,0,0,0.0,0,0.0,0.0
9,5,9,1,0,0.0,0,0.0,0.0
9,5,1,1,0,0.0,0,0.0,0.0
9,5,2,1,0,0.0,0,0.0,0.0
9,5,3,1,0,0.0,0,2.248013,0.0
9,5,4,1,0,0.0,0,1.887941,0.0
9,5,5,1,0,0.0,0,0.0,0.0
9,5,9,1,0,0.0,0,0.0,0.0
9,6,0,0,0,0.0,0,0.0,0.0
9,6,1,1,1,0.0,0,0.0,0.0
9,6,2,1,0,0.0,0,0.0,0.0
9,6,3,0,0,0.0,0,0.0,0.0
9,6,4,0,0,0.0,0,0.0,0.0
9,6,5,1,1,0.0,0,0.0,0.0
9,6,6,0,0,0.0,0,0.0,0.0
9,6,7,1,0,9.9e-05,80,0.0,0.0
9,6,8,1,0,0.0,0,0.0,0.0
9,6,9,1,0,0.0,0,0.0,0.0
9,6,1,1,0,0.0,0,0.0,0.0
9,6,2,1,0,0.0,0,0.0,0.0
9,6,5,1,0,0.0,0,0.0,0.0
9,6,7,1,0,0.0,0,4.791216,0.0
9,6,8,1,0,0.0,0,0.0,0.0
9,6,9,1,0,0.0,0,0.0,0.0
9,7,0,0,0,0.0,0,0.0,0.0
9,7,1,0,0,0.0,0,0.0,0.0
9,7,2,1,0,0.0,0,0.0,0.0
9,7,3,1,0,9.8e-05,80,0.0,0.0
9,7,4,1,0,9.5e-05,80,0.0,0.0
9,7,5,1,1,0.0,0,0.0,0.0
9,7,6,1,0,0.0,0,0.0,0.0
9,7,7,0,0,0.0,0,0.0,0.0
9,7,8,0,0,0.0,0,0.0,0.0
9,7,9,1,0,0.0,0,0.0,0.0
9,7,2,1,0,0.0,0,0.0,0.0
9,7,3,1,0,0.0,0,2.773548,0.0
9,7,4,1,0,0.0,0,2.357967,0.0
9,7,5,1,0,0.0,0,0.0,0.0
9,7,6,1,0,0.0,0,0.0,0.0
9,7,9,1,0,0.0,0,0.0,0.0
9,8,0,0,0,0.0,0,0.0,0.0
9,8,1,1,0,0.0,0,0.0,0.0
9,8,2,1,0,0.0,0,0.0,0.0
9,8,3,1,1,0.0,0,0.0,0.0
9,8,4,1,1,0.0,0,0.0,0.0
9,8,5,1,0,0.0,0,0.0,0.0
9,8,6,0,0,0.0,0,0.0,0.0
9,8,7,1,0,9.9e-05,80,0.0,0.0
9,8,8,0,0,0.0,0,0.0,0.0
9,8,9,0,0,0.0,0,0.0,0.0
9,8,1,1,0,0.0,0,0.0,0.0
9,8,2,1,0,0.0,0,0.0,0.0
9,8,3,1,0,0.0,0,5.097661,0.0
9,8,4,1,0,0.0,0,4.043173,0.0
9,8,5,1,0,0.0,0,0.0,0.0
9,8,7,1,0,0.0,0,4.072335,0.0
9,9,0,1,0,0.0,0,0.0,0.0
9,9,1,1,0,0.0,0,0.0,0.0
9,9,2,0,0,0.0,0,0.0,0.0
9,9,3,1,0,0.000104,80,0.0,0.0
9,9,4,1,1,0.0,0,0.0,0.0
9,9,5,0,0,0.0,0,0.0,0.0
9,9,6,1,0,0.0,0,0.0,0.0
9,9,7,0,0,0.0,0,0.0,0.0
9,9,8,0,0,0.0,0,0.0,0.0
9,9,9,1,0,0.0,0,0.0,0.0
9,9,0,1,0,0.0,0,0.0,0.0
9,9,1,1,0,0.0,0,0.0,0.0
9,9,3,1,0,0.0,0,2.745096,0.0
9,9,4,1,0,0.0,0,2.715017,0.0
9,9,6,1,0,0.0,0,0.0,0.0
9,9,9,1,0,0.0,0,0.0,0.0
9,10,0,1,0,0.0,0,0.0,0.0
9,10,1,1,0,0.0,0,0.0,0.0
9,10,2,0,0,0.0,0,0.0,0.0
9,10,3,0,0,0.0,0,0.0,0.0
9,10,4,1,0,0.000112,80,0.0,0.0
9,10,5,1,0,0.0,0,0.0,0.0
9,10,6,1,0,0.0,0,0.0,0.0
9,10,7,1,1,0.0,0,0.0,0.0
9,10,8,0,0,0.0,0,0.0,0.0
9,10,9,0,0,0.0,0,0.0,0.0
9,10,0,1,0,0.0,0,0.0,0.0
9,10,1,1,0,0.0,0,0.0,0.0
9,10,4,1,0,0.0,0,1.996234,0.0
9,10,5,1,0,0.0,0,0.0,0.0
9,10,6,1,0,0.0,0,0.0,0.0
9,10,7,1,0,0.0,0,7.726012,0.0
10,1,0,0,0,0.0,0,0.0,0.0
10,1,1,1,0,0.0,0,0.0,0.0
10,1,2,0,0,0.0,0,0.0,0.0
10,1,3,0,0,0.0,0,0.0,0.0
10,1,4,0,0,0.0,0,0.0,0.0
10,1,5,1,0,0.0,0,0.0,0.0
10,1,6,1,0,0.0,0,0.0,0.0
10,1,7,1,0,0.000115,80,0.0,0.0
10,1,8,1,0,0.0,0,0.0,0.0
10,1,9,1,1,0.0,0,0.0,0.0
10,1,1,1,0,0.0,0,0.0,0.0
10,1,5,1,0,0.0,0,0.0,0.0
10,1,6,1,0,0.0,0,0.0,0.0
10,1,7,1,0,0.0,0,3.890992,0.0
10,1,8,1,0,0.0,0,0.0,0.0
10,1,9,1,0,0.0,0,0.0,0.0
10,2,0,1,1,0.0,0,0.0,0.0
10,2,1,1,0,0.0,0,0.0,0.0
10,2,2,1,0,0.0,0,0.0,0.0
10,2,3,0,0,0.0,0,0.0,0.0
10,2,4,0,0,0.0,0,0.0,0.0
10,2,5,0,0,0.0,0,0.0,0.0
10,2,6,0,0,0.0,0,0.0,0.0
10,2,7,1,0,9.2e-05,80,0.0,0.0
10,2,8,1,0,0.0,0,0.0,0.0
10,2,9,1,1,0.0,0,0.0,0.0
10,2,0,1,0,0.0,0,0.0,0.0
10,2,1,1,0,0.0,0,0.0,0.0
10,2,2,1,0,0.0,0,0.0,0.0
10,2,7,1,0,0.0,0,2.988224,0.0
10,2,8,1,0,0.0,0,0.0,0.0
10,2,9,1,0,0.0,0,0.0,0.0
10,3,0,1,0,0.0,0,0.0,0.0
10,3,1,0,0,0.0,0,0.0,0.0
10,3,2,1,0,0.0,0,0.0,0.0
10,3,3,1,0,9.3e-05,80,0.0,0.0
10,3,4,1,0,8.6e-05,80,0.0,0.0
10,3,5,0,0,0.0,0,0.0,0.0
10,3,6,1,0,0.0,0,0.0,0.0
10,3,7,0,0,0.0,0,0.0,0.0
10,3,8,1,0,0.0,0,0.0,0.0
10,3,9,0,0,0.0,0,0.0,0.0
10,3,0,1,0,0.0,0,0.0,0.0
10,3,2,1,0,0.0,0,0.0,0.0
10,3,3,1,0,0.0,0,2.672616,0.0
10,3,4,1,0,0.0,0,3.391069,0.0
10,3,6,1,0,0.0,0,0.0,0.0
10,3,8,1,0,0.0,0,0.0,0.0
10,4,0,1,0,0.0,0,0.0,0.0
10,4,1,0,0,0.0,0,0.0,0.0
10,4,2,1,0,0.0,0,0.0,0.0
10,4,3,1,1,0.0,0,0.0,0.0
10,4,4,0,0,0.0,0,0.0,0.0
10,4,5,0,0,0.0,0,0.0,0.0
10,4,6,1,0,0.0,0,0.0,0.0
10,4,7,1,0,8.8e-05,80,0.0,0.0
10,4,8,1,0,0.0,0,0.0,0.0
10,4,9,0,0,0.0,0,0.0,0.0
10,4,0,1,0,0.0,0,0.0,0.0
10,4,2,1,0,0.0,0,0.0,0.0
10,4,3,1,0,0.0,0,3.782906,0.0
10,4,6,1,0,0.0,0,0.0,0.0
10,4,7,1,0,0.0,0,3.132189,0.0
10,4,8,1,0,0.0,0,0.0,0.0
10,5,0,1,1,0.0,0,0.0,0.0
10,5,1,1,0,0.0,0,0.0,0.0
10,5,2,0,0,0.0,0,0.0,0.0
10,5,3,1,0,8.7e-05,80,0.0,0.0
10,5,4,0,0,0.0,0,0.0,0.0
10,5,5,1,0,0.0,0,0.0,0.0
10,5,6,1,0,0.0,0,0.0,0.0
10,5,7,1,0,8.2e-05,80,0.0,0.0
10,5,8,0,0,0.0,0,0.0,0.0
10,5,9,0,0,0.0,0,0.0,0.0
10,5,0,1,0,0.0,0,0.0,0.0
10,5,1,1,0,0.0,0,0.0,0.0
10,5,3,1,0,0.0,0,3.292095,0.0
10,5,5,1,0,0.0,0,0.0,0.0
10,5,6,1,0,0.0,0,0.0,0.0
10,5,7,1,0,0.0,0,3.296444,0.0
10,6,0,0,0,0.0,0,0.0,0.0
10,6,1,1,1,0.0,0,0.0,0.0
10,6,2,1,0,0.0,0,0.0,0.0
10,6,3,0,0,0.0,0,0.0,0.0
10,6,4,1,0,8.9e-05,80,0.0,0.0
10,6,5,0,0,0.0,0,0.0,0.0
10,6,6,0,0,0.0,0,0.0,0.0
10,6,7,1,0,8.6e-05,80,0.0,0.0
10,6,8,1,0,0.0,0,0.0,0.0
10,6,9,1,1,0.0,0,0.0,0.0
10,6,1,1,0,0.0,0,0.0,0.0
10,6,2,1,0,0.0,0,0.0,0.0
10,6,4,1,0,0.0,0,4.047678,0.0
10,6,7,1,0,0.0,0,3.46642,0.0
10,6,8,1,0,0.0,0,0.0,0.0
10,6,9,1,0,0.0,0,0.0,0.0
10,7,0,0,0,0.0,0,0.0,0.0
10,7,1,0,0,0.0,0,0.0,0.0
10,7,2,0,0,0.0,0,0.0,0.0
10,7,3,1,1,0.0,0,0.0,0.0
10,7,4,1,1,0.0,0,0.0,0.0
10,7,5,1,1,0.0,0,0.0,0.0
10,7,6,1,0,0.0,0,0.0,0.0
10,7,7,1,0,9.5e-05,80,0.0,0.0
10,7,8,0,0,0.0,0,0.0,0.0
10,7,9,1,1,0.0,0,0.0,0.0
10,7,3,1,0,0.0,0,4.710571,0.0
10,7,4,1,0,0.0,0,5.427225,0.0
10,7,5,1,0,0.0,0,0.0,0.0
10,7,6,1,0,0.0,0,0.0,0.0
10,7,7,1,0,0.0,0,2.678434,0.0
10,7,9,1,0,0.0,0,0.0,0.0
10,8,0,1,0,0.0,0,0.0,0.0
10,8,1,1,0,0.0,0,0.0,0.0
10,8,2,1,0,0.0,0,0.0,0.0
10,8,3,0,0,0.0,0,0.0,0.0
10,8,4,0,0,0.0,0,0.0,0.0
10,8,5,1,0,0.0,0,0.0,0.0
10,8,6,0,0,0.0,0,0.0,0.0
10,8,7,1,0,8.9e-05,80,0.0,0.0
10,8,8,0,0,0.0,0,0.0,0.0
10,8,9,1,0,0.0,0,0.0,0.0
10,8,0,1,0,0.0,0,0.0,0.0
10,8,1,1,0,0.0,0,0.0,0.0
10,8,2,1,0,0.0,0,0.0,0.0
10,8,5,1,0,0.0,0,0.0,0.0
10,8,7,1,0,0.0,0,2.250608,0.0
10,8,9,1,0,0.0,0,0.0,0.0
10,9,0,1,0,0.0,0,0.0,0.0
10,9,1,0,0,0.0,0,0.0,0.0
10,9,2,1,0,0.0,0,0.0,0.0
10,9,3,0,0,0.0,0,0.0,0.0
10,9,4,1,0,0.000102,80,0.0,0.0
10,9,5,1,0,0.0,0,0.0,0.0
10,9,6,1,1,0.0,0,0.0,0.0
10,9,7,0,0,0.0,0,0.0,0.0
10,9,8,1,0,0.0,0,0.0,0.0
10,9,9,0,0,0.0,0,0.0,0.0
10,9,0,1,0,0.0,0,0.0,0.0
10,9,2,1,0,0.0,0,0.0,0.0
10,9,4,1,0,0.0,0,3.477461,0.0
10,9,5,1,0,0.0,0,0.0,0.0
10,9,6,1,0,0.0,0,0.0,0.0
10,9,8,1,0,0.0,0,0.0,0.0
10,10,0,1,0,0.0,0,0.0,0.0
10,10,1,1,0,0.0,0,0.0,0.0
10,10,2,0,0,0.0,0,0.0,0.0
10,10,3,1,1,0.0,0,0.0,0.0
10,10,4,0,0,0.0,0,0.0,0.0
10,10,5,0,0,0.0,0,0.0,0.0
10,10,6,1,0,0.0,0,0.0,0.0
10,10,7,1,0,9.8e-05,80,0.0,0.0
10,10,8,0,0,0.0,0,0.0,0.0
10,10,9,1,1,0.0,0,0.0,0.0
10,10,0,1,0,0.0,0,0.0,0.0
10,10,1,1,0,0.0,0,0.0,0.0
10,10,3,1,0,0.0,0,5.206857,0.0
10,10,6,1,0,0.0,0,0.0,0.0
10,10,7,1,0,0.0,0,2.65763,0.0
10,10,9,1,0,0.0,0,0.0,0.0
11,1,0,1,0,0.0,0,0.0,0.0
11,1,1,0,0,0.0,0,0.0,0.0
11,1,2,1,0,0.0,0,0.0,0.0
11,1,3,0,0,0.0,0,0.0,0.0
11,1,4,1,0,9.8e-05,80,0.0,0.0
11,1,5,1,0,0.0,0,0.0,0.0
11,1,6,1,1,0.0,0,0.0,0.0
11,1,7,1,0,9.8e-05,61,0.0,0.0
11,1,8,0,0,0.0,0,0.0,0.0
11,1,9,0,0,0.0,0,0.0,0.0
11,1,0,1,0,0.0,0,0.0,0.0
11,1,2,1,0,0.0,0,0.0,0.0
11,1,4,1,0,0.0,0,6.40865,0.0
11,1,5,1,0,0.0,0,0.0,0.0
11,1,6,1,0,0.0,0,0.0,0.0
11,1,7,1,0,0.0,0,3.339879,0.0
11,2,0,1,0,0.0,0,0.0,0.0
11,2,1,0,0,0.0,0,0.0,0.0
11,2,2,0,0,0.0,0,0.0,0.0
11,2,3,1,0,9.2e-05,80,0.0,0.0
11,2,4,1,1,0.0,0,0.0,0.0
11,2,5,0,0,0.0,0,0.0,0.0
11,2,6,0,0,0.0,0,0.0,0.0
11,2,7,1,0,9e-05,61,0.0,0.0
11,2,8,1,0,0.0,0,0.0,0.0
11,2,9,1,0,0.0,0,0.0,0.0
11,2,0,1,0,0.0,0,0.0,0.0
11,2,3,1,0,0.0,0,3.112492,0.0
11,2,4,1,0,0.0,0,6.728761,0.0
11,2,7,1,0,0.0,0,3.198634,0.0
11,2,8,1,0,0.0,0,0.0,0.0
11,2,9,1,0,0.0,0,0.0,0.0
11,3,0,0,0,0.0,0,0.0,0.0
11,3,1,0,0,0.0,0,0.0,0.0
11,3,2,1,1,0.0,0,0.0,0.0
11,3,3,0,0,0.0,0,0.0,0.0
11,3,4,1,0,9.5e-05,80,0.0,0.0
11,3,5,1,0,0.0,0,0.0,0.0
11,3,6,1,0,0.0,0,0.0,0.0
11,3,7,1,0,8.5e-05,61,0.0,0.0
11,3,8,0,0,0.0,0,0.0,0.0
11,3,9,1,0,0.0,0,0.0,0.0
11,3,2,1,0,0.0,0,0.0,0.0
11,3,4,1,0,0.0,0,5.456342,0.0
11,3,5,1,0,0.0,0,0.0,0.0
11,3,6,1,0,0.0,0,0.0,0.0
11,3,7,1,0,0.0,0,3.884036,0.0
11,3,9,1,0,0.0,0,0.0,0.0
11,4,0,1,0,0.0,0,0.0,0.0
11,4,1,0,0,0.0,0,0.0,0.0
11,4,2,0,0,0.0,0,0.0,0.0
11,4,3,1,0,9.4e-05,80,0.0,0.0
11,4,4,0,0,0.0,0,0.0,0.0
11,4,5,1,1,0.0,0,0.0,0.0
11,4,6,1,0,0.0,0,0.0,0.0
11,4,7,0,0,0.0,0,0.0,0.0
11,4,8,1,0,0.0,0,0.0,0.0
11,4,9,1,0,0.0,0,0.0,0.0
11,4,0,1,0,0.0,0,0.0,0.0
11,4,3,1,0,0.0,0,2.040659,0.0
11,4,5,1,0,0.0,0,0.0,0.0
11,4,6,1,0,0.0,0,0.0,0.0
11,4,8,1,0,0.0,0,0.0,0.0
11,4,9,1,0,0.0,0,0.0,0.0
11,5,0,0,0,0.0,0,0.0,0.0
11,5,1,0,0,0.0,0,0.0,0.0
11,5,2,0,0,0.0,0,0.0,0.0
11,5,3,0,0,0.0,0,0.0,0.0
11,5,4,1,0,8.8e-05,80,0.0,0.0
11,5,5,1,0,0.0,0,0.0,0.0
11,5,6,1,0,0.0,0,0.0,0.0
11,5,7,1,0,8.6e-05,61,0.0,0.0
11,5,8,1,0,0.0,0,0.0,0.0
11,5,9,1,1,0.0,0,0.0,0.0
11,5,4,1,0,0.0,0,4.496782,0.0
11,5,5,1,0,0.0,0,0.0,0.0
11,5,6,1,0,0.0,0,0.0,0.0
11,5,7,1,0,0.0,0,4.741121,0.0
11,5,8,1,0,0.0,0,0.0,0.0
11,5,9,1,0,0.0,0,0.0,0.0
11,6,0,0,0,0.0,0,0.0,0.0
11,6,1,0,0,0.0,0,0.0,0.0
11,6,2,0,0,0.0,0,0.0,0.0
11,6,3,1,0,8.8e-05,80,0.0,0.0
11,6,4,1,1,0.0,0,0.0,0.0
